Drop Information	Freeze Temperature	Diameter (microns)
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-11_12_42.avi	-24.17	32.69
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-11_12_42.avi	-24.17	37.19
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-12_25_15.avi	-24.17	37.86
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-12_25_15.avi	-24.17	38.08
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-12_25_15.avi	-24.17	40.17
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-10_28_56.avi	-24.16	35.41
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-11_12_42.avi	-24.15	29.96
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-11_12_42.avi	-24.15	40.30
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-11_12_42.avi	-24.15	43.94
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-12_25_15.avi	-24.13	39.78
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-10_28_56.avi	-24.10	32.69
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-10_28_56.avi	-24.10	35.41
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-10_28_56.avi	-24.10	40.86
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-10_28_56.avi	-24.10	42.53
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-12_25_15.avi	-24.10	31.44
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-12_25_15.avi	-24.10	37.27
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-12_25_15.avi	-24.10	37.87
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-24.10	32.69
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-24.10	38.13
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-11_12_42.avi	-24.08	35.49
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-11_12_42.avi	-24.08	36.14
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-24.07	35.41
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-24.07	35.41
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-24.07	38.13
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-10_28_56.avi	-24.05	38.80
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-10_28_56.avi	-24.05	40.86
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-11_12_42.avi	-24.05	32.69
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-11_12_42.avi	-24.05	34.03
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-11_12_42.avi	-24.05	35.41
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-12_25_15.avi	-24.03	40.13
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-24.03	35.41
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-24.03	38.13
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-10_28_56.avi	-24.02	35.41
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-11_12_42.avi	-24.02	29.96
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-11_12_42.avi	-24.02	34.03
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-10_28_56.avi	-24.00	30.03
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-10_28_56.avi	-24.00	35.41
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-10_28_56.avi	-24.00	40.86
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-10_28_56.avi	-24.00	40.86
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-11_12_42.avi	-24.00	32.69
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-11_12_42.avi	-24.00	38.13
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-12_25_15.avi	-24.00	38.31
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-24.00	32.69
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-24.00	32.69
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-24.00	35.41
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-24.00	35.41
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-24.00	38.13
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-24.00	38.13
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-24.00	38.13
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-24.00	38.80
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-24.00	40.86
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-24.00	42.89
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-24.00	43.58
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-24.00	51.75
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-10_28_56.avi	-23.98	27.24
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-10_28_56.avi	-23.98	34.04
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-10_28_56.avi	-23.98	34.76
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-10_28_56.avi	-23.96	40.45
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-11_12_42.avi	-23.95	32.61
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-11_12_42.avi	-23.95	35.41
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-11_12_42.avi	-23.95	35.41
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-11_12_42.avi	-23.95	40.65
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-11_12_42.avi	-23.95	41.58
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-10_28_56.avi	-23.94	32.69
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-10_28_56.avi	-23.94	37.86
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-12_25_15.avi	-23.93	39.45
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-12_25_15.avi	-23.93	39.86
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-10_28_56.avi	-23.92	36.27
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-10_28_56.avi	-23.90	29.96
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-11_12_42.avi	-23.90	27.24
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-11_12_42.avi	-23.90	37.34
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-11_12_42.avi	-23.90	38.13
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-11_12_42.avi	-23.90	41.13
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-11_12_42.avi	-23.90	41.46
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-11_12_42.avi	-23.90	41.75
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-12_25_15.avi	-23.90	35.80
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-12_25_15.avi	-23.90	36.05
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-12_25_15.avi	-23.90	36.46
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-12_25_15.avi	-23.90	37.27
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-12_25_15.avi	-23.90	37.87
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.90	32.69
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.90	32.69
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.90	35.41
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.90	38.13
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.90	38.13
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.90	38.13
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.90	40.78
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.90	40.86
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.90	40.86
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.90	43.58
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.90	44.95
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-10_28_56.avi	-23.88	29.96
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-10_28_56.avi	-23.86	39.33
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-11_12_42.avi	-23.85	38.13
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-11_12_42.avi	-23.85	43.58
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-11_12_42.avi	-23.82	42.57
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-10_28_56.avi	-23.82	31.53
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-10_28_56.avi	-23.82	38.13
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-10_28_56.avi	-23.80	29.96
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-10_28_56.avi	-23.80	31.19
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-10_28_56.avi	-23.80	35.41
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-11_12_42.avi	-23.80	27.24
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-11_12_42.avi	-23.80	32.69
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-11_12_42.avi	-23.80	34.64
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-11_12_42.avi	-23.80	35.41
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-11_12_42.avi	-23.80	35.41
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-12_25_15.avi	-23.80	36.27
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-12_25_15.avi	-23.80	36.40
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-12_25_15.avi	-23.80	39.90
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.80	35.41
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.80	35.41
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.80	38.13
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.80	38.13
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.80	40.86
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.80	43.58
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.80	43.58
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.80	46.30
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-11_12_42.avi	-23.78	35.41
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-11_12_42.avi	-23.78	37.46
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.77	36.96
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.77	40.86
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-10_28_56.avi	-23.76	24.51
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-10_28_56.avi	-23.76	38.13
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-11_12_42.avi	-23.76	31.91
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-11_12_42.avi	-23.76	45.09
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.75	42.89
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-10_28_56.avi	-23.74	35.41
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-11_12_42.avi	-23.74	38.13
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.73	35.41
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.73	38.13
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.73	40.86
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.73	43.58
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-12_25_15.avi	-23.73	39.54
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-11_12_42.avi	-23.72	31.29
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-10_28_56.avi	-23.70	32.69
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-10_28_56.avi	-23.70	40.72
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-10_28_56.avi	-23.70	41.12
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-11_12_42.avi	-23.70	27.24
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-11_12_42.avi	-23.70	35.41
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-12_25_15.avi	-23.70	35.57
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-12_25_15.avi	-23.70	36.00
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.70	32.69
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.70	35.41
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.70	35.41
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.70	35.41
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.70	38.13
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.70	40.86
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.70	40.86
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.70	43.58
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.70	46.30
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.70	46.30
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-12_25_15.avi	-23.65	38.59
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-10_28_56.avi	-23.63	35.41
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-10_28_56.avi	-23.60	29.96
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-10_28_56.avi	-23.60	32.69
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-11_12_42.avi	-23.60	38.13
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-11_12_42.avi	-23.60	38.13
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-11_12_42.avi	-23.60	38.13
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-11_12_42.avi	-23.60	38.75
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-12_25_15.avi	-23.60	36.46
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.60	35.41
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.60	35.41
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.60	38.13
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.60	38.13
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.60	38.69
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.60	39.41
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.60	39.84
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.60	39.93
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.60	40.86
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.60	40.96
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.60	43.58
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.60	46.30
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.60	46.30
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-10_28_56.avi	-23.57	43.58
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-11_12_42.avi	-23.55	29.96
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-11_12_42.avi	-23.55	32.69
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-11_12_42.avi	-23.55	33.86
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-12_25_15.avi	-23.55	37.78
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.55	29.96
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.55	32.69
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.55	35.41
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.55	43.44
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-12_25_15.avi	-23.54	35.68
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-12_25_15.avi	-23.52	36.66
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-12_25_15.avi	-23.52	40.75
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-10_28_56.avi	-23.52	35.41
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-11_12_42.avi	-23.50	32.69
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-11_12_42.avi	-23.50	38.13
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-11_12_42.avi	-23.50	39.54
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-12_25_15.avi	-23.50	33.99
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-12_25_15.avi	-23.50	37.29
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-12_25_15.avi	-23.50	38.56
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-12_25_15.avi	-23.50	39.71
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.50	24.51
